"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024766",67.9108438209171,-10.6056569323681,1.82614657131243,-5.80767015034609,6.33481613608543e-09,8.62572055137392e-08
"ENSMUSG00000021596",485.6400408536,-2.54606068977325,0.438435575265315,-5.80714894824063,6.35456023433728e-09,8.64408011384186e-08
"ENSMUSG00000042207",501.625770464291,-2.55596745196837,0.440174958135506,-5.80670800264272,6.37131079647302e-09,8.65833544949832e-08
"ENSMUSG00000025162",861.941109186646,-1.74192780980486,0.300056033129545,-5.80534172779924,6.42348575221603e-09,8.72065563233497e-08
"ENSMUSG00000023328",2338.82846676393,1.20719978576702,0.207961721223238,5.8049134170761,6.43992736210488e-09,8.73438871204146e-08
"ENSMUSG00000022973",2891.16846460864,-1.10432537254674,0.190417392541231,-5.79949844816626,6.6513553990287e-09,9.01229283556323e-08
"ENSMUSG00000078919",590.144732315048,-2.10835915886284,0.363816363668504,-5.7951191024049,6.82727118080294e-09,9.24158168562218e-08
"ENSMUSG00000032952",1344.68431768532,-1.44790766030305,0.250042644416358,-5.7906428868672,7.01175181591756e-09,9.48200365547246e-08
"ENSMUSG00000103937",465.52949285575,-2.99544563232841,0.517527144822082,-5.78799713657183,7.12306253478769e-09,9.61369740154581e-08
"ENSMUSG00000048249",1010.59416794523,-1.63153424056627,0.282176056941225,-5.78197263882707,7.38297180772295e-09,9.95475505363582e-08
"ENSMUSG00000034075",2031.18779649725,1.3250936122699,0.229188368986998,5.78167914072933,7.39586675008867e-09,9.95863946840829e-08
"ENSMUSG00000065176",668.543999790862,9.53175904151376,1.6486429214192,5.78157884747325,7.40027818830079e-09,9.95863946840829e-08
"ENSMUSG00000024480",972.70478184473,-1.8112295155416,0.313314834602076,-5.78086102383868,7.43192672247062e-09,9.99149096953767e-08
"ENSMUSG00000031311",2148.65443575378,1.25558294211678,0.217291256804623,5.77834083423676,7.54408642237747e-09,1.0132412571378e-07
"ENSMUSG00000012848",1979.19786560709,-1.72514054245824,0.298563455913147,-5.77813696985104,7.55323091550142e-09,1.01348356900222e-07
"ENSMUSG00000008668",1886.87445058044,-1.90528634584916,0.330208781802038,-5.76994450435723,7.92976425458771e-09,1.06297335012711e-07
"ENSMUSG00000020493",1535.9356539509,1.74501150981917,0.302446497994581,5.76965354662641,7.94346714683716e-09,1.06377740927624e-07
"ENSMUSG00000036499",1182.23817886002,2.20198783922655,0.381843831860036,5.76672360661227,8.08274463345137e-09,1.08138037939984e-07
"ENSMUSG00000024974",2971.77270880356,1.17862179822911,0.204446296378316,5.76494570509676,8.16841335961452e-09,1.09178396182186e-07
"ENSMUSG00000020849",1430.83807810374,-1.4262428708609,0.247411481370103,-5.76465919432163,8.1823013132359e-09,1.09258253609137e-07
"ENSMUSG00000080058",64.6797409963998,-10.5329616432619,1.82842387401566,-5.7606782502402,8.37766040249845e-09,1.11650923916309e-07
"ENSMUSG00000094724",847.768076269941,-1.9284544939387,0.334786456279386,-5.76025241692983,8.3988240929391e-09,1.11825037850733e-07
"ENSMUSG00000041920",1949.55868105526,-1.27608876832948,0.221744611217971,-5.75476788960212,8.67609197146837e-09,1.15405396772701e-07
"ENSMUSG00000020009",1035.65641959524,-1.62056883681189,0.281613313159525,-5.7545888673732,8.68529072151508e-09,1.15416563033647e-07
"ENSMUSG00000020227",325.533039771342,-3.55503848700082,0.61833681072267,-5.74935605539307,8.95839843978355e-09,1.1893135313278e-07
"ENSMUSG00000089788",1117.42965522655,1.61110687411386,0.280261333578826,5.74858776821144,8.99919282970007e-09,1.19358170412746e-07
"ENSMUSG00000068115",936.854311324411,1.84865812656798,0.321955729682277,5.74196374263112,9.35848630267608e-09,1.2400443414688e-07
"ENSMUSG00000032834",127.099048581227,5.68806090602788,0.991338842015946,5.73775652173668,9.59389030252638e-09,1.2700176740842e-07
"ENSMUSG00000095007",64.2811960848343,-10.5256309423495,1.83460324132161,-5.73727915948032,9.62096066984321e-09,1.27238126406633e-07
"ENSMUSG00000074994",288.561275319121,-3.45609542453795,0.602411163383306,-5.7371038828822,9.63091891888992e-09,1.27247940203936e-07
"ENSMUSG00000103057",2468.95379864682,11.1154809341995,1.93958766190752,5.73084741282992,9.99301306430849e-09,1.31905861738917e-07
"ENSMUSG00000069272",2927.0241551876,10.3134586774928,1.79996545380628,5.72980923366254,1.00543641548096e-08,1.32462410196046e-07
"ENSMUSG00000101878",248.426413584851,3.27316561543668,0.571360915614302,5.72871809391707,1.01192395080504e-08,1.33190028491565e-07
"ENSMUSG00000026202",4545.18119470713,-1.24625560145924,0.217635797969225,-5.72633552516699,1.02623160209341e-08,1.34944568858131e-07
"ENSMUSG00000026429",524.666450005588,2.23241060482684,0.390657059256219,5.71450214947398,1.1002565835471e-08,1.44540843473214e-07
"ENSMUSG00000087442",68.4991202213023,-10.6131279589947,1.85767012535823,-5.71313917046931,1.10910900757226e-08,1.45565285813215e-07
"ENSMUSG00000022124",1972.47080398579,-1.35077395488335,0.236850144858172,-5.70307421889991,1.17665717426824e-08,1.54284003847309e-07
"ENSMUSG00000037860",749.08116102379,1.9067224302107,0.334547121312159,5.69941365130317,1.20220197988856e-08,1.57483896929045e-07
"ENSMUSG00000079477",1006.77429874841,-1.7818040606424,0.312693356254576,-5.69824726046229,1.2104541080242e-08,1.58414595919337e-07
"ENSMUSG00000054364",300.141185783307,-3.1925280219588,0.560391180379883,-5.69696336012037,1.21960124565641e-08,1.59460553018732e-07
"ENSMUSG00000029328",2287.09580987968,1.20466204037124,0.211652069557639,5.69170924191303,1.2577390020478e-08,1.642914134463e-07
"ENSMUSG00000025860",1800.22972878295,1.48208295607287,0.260475590484876,5.68991110957448,1.271055209888e-08,1.65873906265819e-07
"ENSMUSG00000098021",462.848173779959,-9.68004864812705,1.70295108609771,-5.68427873657178,1.31365874929556e-08,1.71271825793426e-07
"ENSMUSG00000022960",839.755948726972,1.85866001692784,0.327152683857778,5.68132284598911,1.33656908969416e-08,1.74094428503842e-07
"ENSMUSG00000021572",167.074279988308,4.34072252365498,0.764835112603975,5.67537035384851,1.38388920338146e-08,1.80088201989518e-07
"ENSMUSG00000071516",2913.19492456769,9.59705519905612,1.69161541225323,5.6733079691399,1.40066094459309e-08,1.82099111694885e-07
"ENSMUSG00000089764",140.56081163673,-4.06146414557221,0.716211084108134,-5.67076415834834,1.42161986833879e-08,1.84476555659339e-07
"ENSMUSG00000024431",1155.11853841493,1.54392728459119,0.27230286277209,5.6698900219915,1.42889212628638e-08,1.85246136973108e-07
"ENSMUSG00000014905",309.436381435237,-2.84047693711112,0.50117266550979,-5.66766133229115,1.44759731264169e-08,1.87495085324989e-07
"ENSMUSG00000034127",2950.46271700314,-1.09665255435832,0.193540879731,-5.66625798065271,1.45949732541391e-08,1.88859227478818e-07
"ENSMUSG00000073152",62.6709876140749,-10.4896705791435,1.85136286303912,-5.66591822087439,1.46239264620247e-08,1.89056697248292e-07
"ENSMUSG00000002204",406.034122744173,-2.40349414217726,0.424319273817806,-5.66435297777511,1.47580334804274e-08,1.90611944119982e-07
"ENSMUSG00000032712",5153.18298330949,-1.05224175063354,0.185900065902782,-5.66025485533621,1.51148359512955e-08,1.95037887831344e-07
"ENSMUSG00000028843",655.002965909398,-2.80652620306458,0.495854818904918,-5.65997565429075,1.51394470885058e-08,1.95173058777778e-07
"ENSMUSG00000061607",1255.51607004176,1.47487018114557,0.260663353094031,5.65814167445904,1.53020798603657e-08,1.97085649843348e-07
"ENSMUSG00000076586",67.7150061132411,-10.6028902376347,1.87420206383163,-5.65728234017528,1.53788661098861e-08,1.97890032040259e-07
"ENSMUSG00000024673",142.313077059592,7.11109662021859,1.25795443908117,5.65290474702142,1.5775874253181e-08,2.02809586418687e-07
"ENSMUSG00000094433",65.2764134477123,-10.5437725107512,1.86586899517245,-5.65086430935456,1.59643076891494e-08,2.050411128038e-07
"ENSMUSG00000104139",119.827638034513,9.36621739194194,1.65822322277033,5.64834532729204,1.61999512277336e-08,2.07874281227991e-07
"ENSMUSG00000041852",2038.48741814919,1.34899387035707,0.238863677192156,5.64754711228805,1.62753242762613e-08,2.08647541580632e-07
"ENSMUSG00000085819",65.4966760308135,-10.5545362039827,1.86911267171625,-5.64681646200137,1.63446158816987e-08,2.09341476325245e-07
"ENSMUSG00000093677",70.8026133507752,-7.78612256107966,1.37903041013276,-5.64608474466498,1.64142957869822e-08,2.10039093541116e-07
"ENSMUSG00000081662",69.767237064541,-8.21037781965682,1.45426689170071,-5.64571597312176,1.64495223798736e-08,2.10294958795292e-07
"ENSMUSG00000034459",617.120124793287,-2.75670851055286,0.488386143133959,-5.64452646601139,1.65636501419305e-08,2.11558110554704e-07
"ENSMUSG00000062093",586.004961935892,2.33722384225246,0.41434409913592,5.64077984247043,1.69281697183178e-08,2.16014084381528e-07
"ENSMUSG00000030342",294.243264354928,-2.85212931828805,0.505982542892143,-5.63681367737626,1.73225359011702e-08,2.2084233904659e-07
"ENSMUSG00000036599",323.115480669744,-2.6418562775829,0.46921028961331,-5.63043125026122,1.79759584921834e-08,2.28961308949793e-07
"ENSMUSG00000097488",60.4518942542903,-10.4367832674841,1.85477499220422,-5.62698079893831,1.83391132196043e-08,2.33371554122651e-07
"ENSMUSG00000075705",798.748339808056,-2.35904858283552,0.419655048833877,-5.62139926444531,1.89416936956345e-08,2.40596103823023e-07
"ENSMUSG00000047284",402.814892649675,2.67825796501008,0.476582173273281,5.61971914856814,1.91268125270557e-08,2.42724173309796e-07
"ENSMUSG00000028717",4442.01086264491,1.12660225781178,0.20084028094063,5.60944374572355,2.02977960769605e-08,2.57347723080435e-07
"ENSMUSG00000030199",494.920917512855,-2.17058293868062,0.386969837560752,-5.6091786180618,2.03289127809044e-08,2.57505778684355e-07
"ENSMUSG00000071713",641.36791285227,-2.3866343073615,0.425728182040112,-5.60600497698937,2.07050010632306e-08,2.62029284766293e-07
"ENSMUSG00000039994",474.463164097899,2.73047810266515,0.487214245450473,5.60426573763371,2.09139636022904e-08,2.64431406095993e-07
"ENSMUSG00000018770",639.78853011563,-1.90781730061898,0.340515963411411,-5.60272499857504,2.11007862073323e-08,2.66549455777344e-07
"ENSMUSG00000038604",303.052705273126,-4.35012621615878,0.776526120591989,-5.60203462678427,2.11850220323208e-08,2.67368920658367e-07
"ENSMUSG00000034453",1176.16856244326,-1.66325201064946,0.296987211251514,-5.60041627260803,2.13837673554828e-08,2.69630754225708e-07
"ENSMUSG00000081895",233.967207754523,-3.80671419241936,0.68032369247222,-5.59544557177802,2.2005587723161e-08,2.7696549653025e-07
"ENSMUSG00000036718",672.940298356592,2.02926540883475,0.362694600073641,5.59497000623315,2.20659913473594e-08,2.77472807407096e-07
"ENSMUSG00000026274",585.260010792107,2.20555485945724,0.394250500700375,5.59429818234632,2.2151596945826e-08,2.78295813495013e-07
"ENSMUSG00000027035",492.95832194426,-2.78798043194978,0.498456155765491,-5.59323101882092,2.22882409365866e-08,2.79757947828592e-07
"ENSMUSG00000046841",715.7054867596,-1.92249248903038,0.343939936609786,-5.58961691968773,2.27571095443671e-08,2.85383661652205e-07
"ENSMUSG00000102540",58.8378693967457,-10.3969702468934,1.86197687147261,-5.58383426034211,2.35272930763769e-08,2.94774351638418e-07
"ENSMUSG00000025269",659.346686807066,-1.94931783838224,0.349265306317081,-5.58119516346277,2.38871421671332e-08,2.99011579239898e-07
"ENSMUSG00000036959",995.139687448099,2.03364995816776,0.364458887006093,5.57991595395989,2.40634830010793e-08,3.00946113945564e-07
"ENSMUSG00000068798",2101.70161971081,1.26147728785247,0.22609523842859,5.57940669878767,2.413403559777e-08,3.01555320813041e-07
"ENSMUSG00000031367",506.262218651909,-2.33424469587164,0.418445388746174,-5.57837356713608,2.42777837598529e-08,3.03077179360117e-07
"ENSMUSG00000058135",932.346791867866,-2.59158972008304,0.464998247780536,-5.57333222749302,2.49912323855543e-08,3.11701847829582e-07
"ENSMUSG00000071454",376.363739307486,2.76448806859653,0.496395600026844,5.56912282954771,2.56024959340573e-08,3.19037600506796e-07
"ENSMUSG00000017478",842.340246475662,2.22072599292464,0.398804294059479,5.56846058581664,2.56999745347623e-08,3.19963524257406e-07
"ENSMUSG00000070063",1007.6490445691,12.4380359157296,2.2338390573969,5.56800897295783,2.57666558969812e-08,3.20504700873531e-07
"ENSMUSG00000036594",498.132568126619,-2.36303924068278,0.424407841210238,-5.56785009896224,2.5790153795341e-08,3.20508238930939e-07
"ENSMUSG00000021824",1217.63750348334,-1.48685488493427,0.267066350304946,-5.56736138130667,2.58625669224282e-08,3.21119120052128e-07
"ENSMUSG00000049606",2138.80179233663,1.50890311051817,0.271092778091082,5.56600261040968,2.60649339685587e-08,3.23341009257763e-07
"ENSMUSG00000038957",800.694337246492,-2.55916584576767,0.460368233952719,-5.55895402207637,2.71396172936521e-08,3.36370463171862e-07
"ENSMUSG00000020484",829.329791799258,-1.80070369975703,0.323985069008696,-5.55798359864756,2.72909022401316e-08,3.37942141013002e-07
"ENSMUSG00000067336",411.932576758786,-2.52844346734528,0.454976731397129,-5.5573028088294,2.73975225922455e-08,3.38958417949044e-07
"ENSMUSG00000056895",456.819034888821,3.67366215019722,0.661366636173432,5.55465297048015,2.78163825798705e-08,3.43832403115732e-07
"ENSMUSG00000022855",1529.71261153082,1.66195236913926,0.29928443004292,5.55308663701925,2.80668878978233e-08,3.4661853417285e-07
"ENSMUSG00000095630",57.8296763187981,-10.3717564534025,1.86858982926139,-5.55057952846839,2.84724147628234e-08,3.51312449178108e-07
"ENSMUSG00000031024",2119.71797869315,-1.25470923799432,0.226079718592612,-5.54985314828377,2.85909656987432e-08,3.52460235180846e-07
"ENSMUSG00000093861",62.2724427025095,-10.4817760643935,1.88895462249878,-5.54898245810049,2.87337003585149e-08,3.53903836619104e-07
"ENSMUSG00000038587",179.244927780261,8.52654626998676,1.5382193158186,5.54312781168605,2.97115821651438e-08,3.65621938461801e-07
"ENSMUSG00000027379",1527.47166896967,1.93482619630738,0.34912199403932,5.54197738710632,2.99074935695434e-08,3.67705043379061e-07
"ENSMUSG00000091405",3152.03624971727,1.61453634177825,0.291611080690784,5.53660834133481,3.08385106432607e-08,3.78477614623556e-07
"ENSMUSG00000039000",782.535478198366,1.8418277640862,0.332681430917192,5.53631069521476,3.08909382123309e-08,3.78784355148892e-07
"ENSMUSG00000000738",387.171415670588,2.78581157164172,0.503211956187645,5.53605997907352,3.09351665906798e-08,3.78990102145089e-07
"ENSMUSG00000036529",746.131909398652,1.80394193734933,0.325885301049437,5.53551182437551,3.10320796561467e-08,3.79537726321251e-07
"ENSMUSG00000066900",601.486347552212,2.1455972519183,0.387607030983244,5.53549621242822,3.10348441382409e-08,3.79537726321251e-07
"ENSMUSG00000026283",438.092853292016,2.41372759654774,0.436246794865373,5.53294058536894,3.14906165197536e-08,3.84268456459797e-07
"ENSMUSG00000037355",820.287168192507,1.7850306525343,0.322623524123559,5.53285956869861,3.15051707621127e-08,3.84268456459797e-07
"ENSMUSG00000037628",473.777341508475,2.31936713986694,0.419195041267505,5.53290690856921,3.14966655972264e-08,3.84268456459797e-07
"ENSMUSG00000061983",2137.94832390437,-2.21802961671954,0.401044574306969,-5.53063115378743,3.1908062452958e-08,3.88839027615172e-07
"ENSMUSG00000091957",190.269024303808,-3.52200770213487,0.637059184886446,-5.52854081016453,3.2290531515739e-08,3.93152882396657e-07
"ENSMUSG00000027784",1305.89589313378,1.86801783283107,0.337974581912138,5.52709562435879,3.25575526563205e-08,3.96054739670324e-07
"ENSMUSG00000026037",693.438515799325,1.97437199600442,0.357424899928887,5.52387927197361,3.31595357499015e-08,4.02668170711425e-07
"ENSMUSG00000076576",62.8782744821065,-10.4960187030562,1.90009042137097,-5.52395748381439,3.3144770105728e-08,4.02668170711425e-07
"ENSMUSG00000062593",409.39135995363,-2.41995009421371,0.4383090150242,-5.52110499958597,3.36874388579029e-08,4.0871921644206e-07
"ENSMUSG00000006005",4261.69553698702,1.27485111144882,0.231216168853158,5.51367630461198,3.51414663672196e-08,4.25986151125725e-07
"ENSMUSG00000045629",1599.00806669818,1.47689182109071,0.267877586671646,5.51330866998224,3.52149828221766e-08,4.26502866513853e-07
"ENSMUSG00000030059",798.913090078298,1.84043160308504,0.333837152247906,5.51296220535198,3.52844023987947e-08,4.26969100718807e-07
"ENSMUSG00000086886",109.613330506209,-6.59017683628484,1.19697620053184,-5.50568744253785,3.67730456438889e-08,4.44204235525087e-07
"ENSMUSG00000029703",444.410149470504,2.88942250125091,0.525409175302418,5.49937579523197,3.81138066918757e-08,4.59997665205181e-07
"ENSMUSG00000029439",732.268946326039,1.80983855629494,0.329313872261002,5.49578596209434,3.88974062630337e-08,4.69044967924634e-07
"ENSMUSG00000071660",772.835970998302,2.00939624317643,0.366000457646655,5.49014680499756,4.01599804178157e-08,4.8384716372494e-07
"ENSMUSG00000027075",13275.2667632193,-1.00087676599356,0.182361935276012,-5.48840833740162,4.05571637862263e-08,4.8820641708494e-07
"ENSMUSG00000020185",640.882551635362,2.14221885937693,0.390391878462894,5.48735508487415,4.07996478553783e-08,4.90697506915687e-07
"ENSMUSG00000040325",899.560390042893,2.17624367129812,0.396625412790944,5.48689922812684,4.09050323853702e-08,4.91536799081642e-07
"ENSMUSG00000015748",417.555153743276,2.38563440118596,0.434858781459198,5.48599799038391,4.11141569563109e-08,4.93620143561552e-07
"ENSMUSG00000038900",2262.99478478211,-1.2348587525033,0.225207355057389,-5.48320791826992,4.17681629893773e-08,5.0103651294034e-07
"ENSMUSG00000042625",1540.33537379625,1.42379477377916,0.259728515524805,5.4818577425057,4.20882613588111e-08,5.04438042171098e-07
"ENSMUSG00000032050",1753.53223945914,1.24839928311672,0.227792504990659,5.48042299797314,4.24310156723522e-08,5.08104972582973e-07
"ENSMUSG00000037563",1535.86278767162,-1.68770765210512,0.308287999879218,-5.47445133370853,4.38869225723131e-08,5.25083830117787e-07
"ENSMUSG00000032815",329.918090025928,2.64323237149899,0.483652134815522,5.46515187513272,4.62510636880158e-08,5.52890421073969e-07
"ENSMUSG00000064288",2379.17060771622,9.47154536084218,1.73331695279213,5.46440473312446,4.64462733541447e-08,5.54743681834495e-07
"ENSMUSG00000002603",518.815752057789,-2.05650765182243,0.376463012504014,-5.46270837643181,4.68924592442708e-08,5.59588750895114e-07
"ENSMUSG00000029076",928.008126915626,1.65841483909865,0.303625366478874,5.46204310374722,4.70685751586676e-08,5.60759704406719e-07
"ENSMUSG00000039117",950.054631849893,1.76462670634548,0.323202845877098,5.45981178339161,4.76639610125947e-08,5.67324404914565e-07
"ENSMUSG00000054135",317.3637503865,-2.83533360353496,0.519458850704153,-5.45824486326785,4.80864208155413e-08,5.71859786563462e-07
"ENSMUSG00000030528",2076.01464682743,1.7057625210751,0.312727126050371,5.4544757361418,4.91175410517399e-08,5.83619526076913e-07
"ENSMUSG00000029063",606.037043668397,-2.05320764680857,0.376506718202626,-5.45330945649578,4.94409193306633e-08,5.86956812724392e-07
"ENSMUSG00000031584",2114.82926366177,-1.41126227718094,0.25890685746311,-5.45084935566845,5.01298214084189e-08,5.94579965293277e-07
"ENSMUSG00000035696",2024.68153543661,1.41047605321561,0.258776485138643,5.45055727323883,5.02122285458073e-08,5.94579965293277e-07
"ENSMUSG00000059263",1323.41070794566,1.45844386472772,0.267571032764737,5.45067920715491,5.01778105745067e-08,5.94579965293277e-07
"ENSMUSG00000069633",55.8193963817592,-10.3226038723414,1.89402739415477,-5.45008161138449,5.03467112605761e-08,5.95661561589353e-07
"ENSMUSG00000086018",82.0920013817615,-8.29712592946456,1.52450116569146,-5.44251858653141,5.25324772929388e-08,6.20989652383225e-07
"ENSMUSG00000035764",313.091909580433,2.8013197854013,0.514955865635609,5.43992208331026,5.33038786295866e-08,6.29569420221303e-07
"ENSMUSG00000041846",1568.81061384932,1.60146541547561,0.294504635264016,5.43782753721324,5.39341414942078e-08,6.36456886366873e-07
"ENSMUSG00000054752",384.720190727773,2.87521093369735,0.528757051511221,5.4376786569178,5.39792144517715e-08,6.36456886366873e-07
"ENSMUSG00000052056",1856.5028843743,-1.21255781796839,0.22313280846869,-5.43424262119899,5.50296633706305e-08,6.48288875561686e-07
"ENSMUSG00000064655",162.993818036251,3.98694720432834,0.734241351436241,5.43002269829875,5.63468848775447e-08,6.63240783891099e-07
"ENSMUSG00000025747",1365.33652396101,1.36682821608297,0.251813299213386,5.42794292578138,5.7007261921371e-08,6.70442304385324e-07
"ENSMUSG00000020415",475.441002859634,-2.27850573283117,0.419912734135963,-5.42614107076214,5.75854519641235e-08,6.76665817249918e-07
"ENSMUSG00000045210",4171.20236589088,-1.06672159299764,0.196602588975365,-5.42577591962078,5.77033143734339e-08,6.77474202001703e-07
"ENSMUSG00000029605",369.511048111411,-2.62228767192078,0.48362654589351,-5.42213345025561,5.88918887100298e-08,6.90254929897607e-07
"ENSMUSG00000000759",987.973751295104,1.70225549269194,0.314041665897082,5.42047657220684,5.94403621510819e-08,6.96092519270558e-07
"ENSMUSG00000046434",3046.39720469344,1.02731793825402,0.189668903240337,5.41637517117008,6.0819416831548e-08,7.11638718807782e-07
"ENSMUSG00000058503",626.949487550612,2.00847518150489,0.371053477788554,5.41289949221128,6.20123016445993e-08,7.2498209043775e-07
"ENSMUSG00000060012",447.46343565515,3.02407361282236,0.559060038184684,5.4092108293803,6.33030733710068e-08,7.38821246013094e-07
"ENSMUSG00000102324",103.739992921219,9.15784321886061,1.69463557466421,5.40401922146314,6.51639568305958e-08,7.59256330767962e-07
"ENSMUSG00000065087",438.353595534366,3.71761098000882,0.689038697737104,5.39535876898926,6.83867664906063e-08,7.9546426700573e-07
"ENSMUSG00000027593",963.559130879198,1.64841622415013,0.305543011295367,5.39503822117082,6.8508967510126e-08,7.96214911121473e-07
"ENSMUSG00000099021",315596.539142991,3.55773550577817,0.659546246206857,5.39421689720653,6.88230433147613e-08,7.99192396170655e-07
"ENSMUSG00000099250",315780.255972527,3.55865909651708,0.660035566388018,5.39161717601296,6.98264031844791e-08,8.10162309889162e-07
"ENSMUSG00000026728",2020.46491316489,-1.31128146094788,0.243347794491185,-5.38850768583965,7.10451252027135e-08,8.23610448088888e-07
"ENSMUSG00000031310",207.047959827616,-3.24233372790284,0.602728301319226,-5.37942837727407,7.47227146268481e-08,8.64791719071996e-07
"ENSMUSG00000064513",125.633760300926,9.43351683684617,1.75386834226771,5.3786915525534,7.50291254681061e-08,8.67610666112345e-07
"ENSMUSG00000022604",406.211637701846,2.65816739801102,0.494301221354299,5.37762660332521,7.5474139313544e-08,8.7202631088042e-07
"ENSMUSG00000090698",241.435222231777,3.2377276552232,0.602093137020359,5.37745318148963,7.5546849288016e-08,8.72136578695348e-07
"ENSMUSG00000047675",3124.65352790114,-1.19094633867895,0.221506031277457,-5.3765865056161,7.59112353584062e-08,8.75611049785726e-07
"ENSMUSG00000093392",117.312888419267,9.33643440257248,1.73743191034764,5.37369801197239,7.71380080416224e-08,8.89018762129116e-07
"ENSMUSG00000009079",2838.01861296238,1.0446969849996,0.194417638600281,5.37346813036587,7.72364617209992e-08,8.89411031677929e-07
"ENSMUSG00000103445",321.708329315118,2.75221231280353,0.512534006397969,5.36981405808714,7.88178654960859e-08,9.06865224087049e-07
"ENSMUSG00000061028",179.513503797606,4.04583713925439,0.753970555136882,5.36604130186474,8.04835193316586e-08,9.2525891041816e-07
"ENSMUSG00000048668",680.57079080299,1.82248251036136,0.339792114968873,5.36352207739813,8.16146710865044e-08,9.36703045462483e-07
"ENSMUSG00000044252",571.744233580316,2.01149932863868,0.375138927526082,5.36201172697233,8.23001956923841e-08,9.43786380336169e-07
"ENSMUSG00000099913",69.4989172483225,-10.633246296171,1.98321569243748,-5.36161867653543,8.24795074936269e-08,9.45057726111624e-07
"ENSMUSG00000037106",298.243644550656,-2.62947856356003,0.490763063024812,-5.35793901715682,8.41766405535733e-08,9.6370387738241e-07
"ENSMUSG00000040699",437.614934347134,-2.40346858763992,0.448789556382913,-5.35544678671009,8.53452622545325e-08,9.76273434919909e-07
"ENSMUSG00000028496",843.261040974014,-1.71263806547682,0.320081250330477,-5.35063538932241,8.76459520621901e-08,1.00176130804856e-06
"ENSMUSG00000041229",1267.86914165625,-1.4622981611677,0.273600019189957,-5.34465664694434,9.05886051393466e-08,1.03453835497019e-06
"ENSMUSG00000039473",1395.83610210651,1.42971450016434,0.267596918418462,5.3427913468293,9.15260963301882e-08,1.04438083638918e-06
"ENSMUSG00000061755",1763.05707730456,1.29658793890066,0.242752082217695,5.34120213122585,9.23322330579683e-08,1.05270944825051e-06
"ENSMUSG00000057098",102.240130794779,9.13772897309066,1.71148556182898,5.3390628451026,9.34282571203978e-08,1.06432668816942e-06
"ENSMUSG00000097272",91.3818452543628,-6.76179055343396,1.26693960612561,-5.33710566844774,9.4442005552709e-08,1.07498826930441e-06
"ENSMUSG00000005800",1263.84438955419,-1.53568258815691,0.288136429990074,-5.32970644569245,9.83716411131935e-08,1.11879509789939e-06
"ENSMUSG00000046079",475.182577979126,-2.07890343724187,0.390181734325026,-5.328038845381,9.92788942253482e-08,1.1281841091106e-06
"ENSMUSG00000028587",625.908065188967,1.93858419875117,0.36445074042574,5.3191940191604,1.04227941288887e-07,1.1834499879734e-06
"ENSMUSG00000023852",1950.21382850557,1.35329683212393,0.254442872860323,5.31866668895386,1.04530427712568e-07,1.18590929780396e-06
"ENSMUSG00000052305",346457.850139771,-2.43589889919632,0.458080252003114,-5.31762477981644,1.05130585999295e-07,1.19173891698872e-06
"ENSMUSG00000024527",860.124648775858,1.98421063737107,0.373222068488646,5.31643438290261,1.05820357995355e-07,1.19857398100235e-06
"ENSMUSG00000071646",1024.43476158295,1.59125920509004,0.299651059410475,5.31037403378664,1.09400477377539e-07,1.23810851733744e-06
"ENSMUSG00000031865",838.451132130323,1.65731194124691,0.312111922843499,5.30999240960728,1.09629800665778e-07,1.23968768041965e-06
"ENSMUSG00000095597",425.669250963674,-2.21303920135733,0.416801977781702,-5.30956981810772,1.09884284587866e-07,1.24154854116585e-06
"ENSMUSG00000050552",173.220447649092,-3.62073122073459,0.681996193912616,-5.30901968816342,1.1021642860886e-07,1.24428309877558e-06
"ENSMUSG00000027160",1109.83620629071,1.77619235566691,0.334620264646862,5.30808364980941,1.10783801213308e-07,1.24966662038574e-06
"ENSMUSG00000015340",3701.99391396345,-1.460028310403,0.275285229527601,-5.30369287487187,1.13483179885388e-07,1.27824006494205e-06
"ENSMUSG00000028779",333.34429870742,-2.51235777908052,0.47370241493937,-5.30366259458923,1.1350201489237e-07,1.27824006494205e-06
"ENSMUSG00000027236",712.933138429025,1.91702901866098,0.361485249757058,5.30320122314631,1.13789372624071e-07,1.28043184011455e-06
"ENSMUSG00000035623",887.067288084656,1.59908535550149,0.301566304457677,5.30259956720699,1.14165162094069e-07,1.28361432657395e-06
"ENSMUSG00000040061",683.407739047636,-2.05861228427443,0.388283448271906,-5.30182858279561,1.14648468572302e-07,1.28799951633668e-06
"ENSMUSG00000021143",979.031244319817,1.73233456488039,0.326910093190678,5.29911618198331,1.16364574835785e-07,1.30621600386804e-06
"ENSMUSG00000027215",2287.7443957507,1.20525726481685,0.227511764209286,5.29756018993439,1.17360225806092e-07,1.31632220772113e-06
"ENSMUSG00000041203",966.849458365242,2.73973923999953,0.517231772744683,5.29692757554537,1.17767376892566e-07,1.31981669866531e-06
"ENSMUSG00000025351",476.183367046027,-2.4179259236464,0.45656322591758,-5.29592789429539,1.18413560337727e-07,1.32490763985656e-06
"ENSMUSG00000078721",67.8553115301525,-9.12830113716572,1.72362398370487,-5.29599333930407,1.18371152635138e-07,1.32490763985656e-06
"ENSMUSG00000041995",50.9819014732676,-10.1913309723912,1.9248937191494,-5.29449022094303,1.19348875374595e-07,1.33429143505833e-06
