"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026094",3257.55411520177,-2.62396747622351,0.252527740408302,-10.3908088354211,2.73027825232544e-25,5.02285048871375e-24
"ENSMUSG00000064289",1992.6352723281,-2.08664067480417,0.200839010918761,-10.3896183578011,2.76457078364012e-25,5.07977315263037e-24
"ENSMUSG00000020520",1456.78836603601,-3.03419709030862,0.292300404499292,-10.3804067445824,3.04475179492105e-25,5.58781991031577e-24
"ENSMUSG00000082035",1366.03559199297,3.49442998468613,0.336662067745793,10.379636791528,3.0694069724941e-25,5.6262563840433e-24
"ENSMUSG00000040054",4157.00460382488,-3.11300107007007,0.299957595574092,-10.378137163395,3.11799687262009e-25,5.70841963672076e-24
"ENSMUSG00000026938",355.878181135378,-6.57278544271387,0.63351747639897,-10.3750657046981,3.21990807168457e-25,5.88788738946518e-24
"ENSMUSG00000050157",907.807194464241,-15.2999195520201,1.47531017947338,-10.370645959673,3.37237316625457e-25,6.15925359364495e-24
"ENSMUSG00000026234",14845.3261456841,1.75090683824653,0.16885665499542,10.3691905912386,3.42412717757708e-25,6.24625076833825e-24
"ENSMUSG00000031391",221.704711851499,-5.30677008722869,0.511983823391719,-10.3651128117157,3.57336559569234e-25,6.51065493570916e-24
"ENSMUSG00000025351",871.204314419539,-3.14570746242196,0.303695942218424,-10.358081966599,3.84596728713237e-25,6.9989217413733e-24
"ENSMUSG00000033066",492.208357483641,-4.09992226214912,0.396028198833367,-10.3526018455928,4.07264813832866e-25,7.402550734883e-24
"ENSMUSG00000078974",662.733833929473,-4.35217248487177,0.420477526417414,-10.3505472027328,4.1610072320722e-25,7.55409684203384e-24
"ENSMUSG00000064354",293408.909702989,-8.16566901280342,0.789304816556454,-10.3453936191955,4.39108096938905e-25,7.96224837499624e-24
"ENSMUSG00000032350",2915.27730764516,-2.15037196828873,0.207940480834419,-10.3412859278759,4.58345331533101e-25,8.30114322665505e-24
"ENSMUSG00000042225",2257.02936620404,-2.39255186978194,0.231402643929795,-10.3393454333556,4.67721265204969e-25,8.46084326878536e-24
"ENSMUSG00000088990",613.54891027722,5.82251745271988,0.563172765835664,10.3387766702108,4.70505211336534e-25,8.50105899719967e-24
"ENSMUSG00000060143",1292.47935005932,2.65177082613807,0.2573450425683,10.3043400396349,6.73523728092532e-25,1.21546978501842e-23
"ENSMUSG00000015656",34287.306115709,1.71895764155207,0.166934853208951,10.2971764644048,7.25598182617774e-25,1.30788856721794e-23
"ENSMUSG00000033159",1270.92171206425,-2.26438151109244,0.220530732753303,-10.2678727940631,9.83492918082496e-25,1.7706376657022e-23
"ENSMUSG00000036002",4368.88331116635,-9.23956456818674,0.900169933155592,-10.2642448140841,1.0211681333863e-24,1.83628561494696e-23
"ENSMUSG00000042390",971.166735103562,-2.60507360639899,0.253889984680778,-10.2606395036591,1.06002386978418e-24,1.90389832251876e-23
"ENSMUSG00000021831",1932.31275622978,-2.38417181201661,0.232599993515894,-10.2500940605301,1.18228429979521e-24,2.12097605924208e-23
"ENSMUSG00000024121",1745.16879175427,-2.36568968177362,0.230989416039508,-10.2415501209328,1.29150320483623e-24,2.31417223192819e-23
"ENSMUSG00000066684",236.956178941923,-5.4078998021326,0.528283714783625,-10.2367338814288,1.35741584403132e-24,2.42940575911107e-23
"ENSMUSG00000020289",872.740657363257,-3.77213929410135,0.368678117067756,-10.231524789436,1.43245965540399e-24,2.5606905561638e-23
"ENSMUSG00000047412",3712.94824076262,-2.36631218422332,0.231400665271098,-10.2260388121662,1.51593802152382e-24,2.70672608578086e-23
"ENSMUSG00000094526",826.622506021081,-15.1639609911419,1.48583132822899,-10.2057082140113,1.86952220480342e-24,3.3341278944253e-23
"ENSMUSG00000000486",1319.1891007661,-2.7561375865272,0.270190134905178,-10.2007335963411,1.96780483292414e-24,3.505282428002e-23
"ENSMUSG00000061032",1565.74167811676,3.74681422445968,0.367831919945087,10.1862128360666,2.28492667522758e-24,4.06539946828344e-23
"ENSMUSG00000027722",571.545922813178,4.55971784518749,0.448062487647856,10.1765221836002,2.52422048180164e-24,4.48589194415371e-23
"ENSMUSG00000046179",2220.44829306681,-2.07687270817256,0.204129631430908,-10.1742833395333,2.5829428847439e-24,4.58487484658463e-23
"ENSMUSG00000097589",2336.49937855087,-2.3014015175657,0.226282481028137,-10.1704803089884,2.68580968042279e-24,4.76189344392153e-23
"ENSMUSG00000043592",832.518028931971,-6.56528170495484,0.646416129814282,-10.1564323694105,3.10220922082073e-24,5.49373710028289e-23
"ENSMUSG00000036594",875.902719000294,-3.69186220993862,0.363598879930594,-10.1536677193377,3.19139100200692e-24,5.64507540249975e-23
"ENSMUSG00000057329",1455.78453450951,3.00249935054822,0.295899059038927,10.1470391974218,3.41569041741657e-24,6.03478450321885e-23
"ENSMUSG00000045316",798.54145485737,-2.76478086048904,0.272896777719576,-10.1312330749837,4.0155328092059e-24,7.08631686318419e-23
"ENSMUSG00000035448",775.062118433069,-15.0745736142734,1.48809403556781,-10.1301216549272,4.06143820664964e-24,7.15899322960487e-23
"ENSMUSG00000025236",2014.19944229624,-3.0502622608793,0.301539733441799,-10.1156229929083,4.7101080148025e-24,8.29274418076552e-23
"ENSMUSG00000028649",8869.61779661895,1.35200386503598,0.133848735109047,10.1009835015213,5.46909125782992e-24,9.61786013659441e-23
"ENSMUSG00000056498",484.574268693626,-4.03284660794267,0.399329357786507,-10.0990486406931,5.5780685702513e-24,9.7981392185909e-23
"ENSMUSG00000024807",965.415754188227,-4.34535946432281,0.430844955964223,-10.0856686475486,6.39284366521153e-24,1.1216333000109e-22
"ENSMUSG00000024359",5304.92134796772,1.9768264503676,0.196265821785382,10.0721889954394,7.33275963201446e-24,1.28505552903708e-22
"ENSMUSG00000022507",2341.88484576161,-2.59537178079048,0.257871179706724,-10.0646058382413,7.92039563814541e-24,1.38643507481116e-22
"ENSMUSG00000053877",6829.0103570264,-2.17480789248239,0.216198174212432,-10.059325895812,8.3568587905852e-24,1.46114904736426e-22
"ENSMUSG00000098248",693.808796080054,-14.912174713922,1.48251312916936,-10.0587134241955,8.40900552220351e-24,1.46857275012769e-22
"ENSMUSG00000069273",1446.1442094694,2.62113712415895,0.260928686002362,10.0454157199689,9.62410132245334e-24,1.67884639754971e-22
"ENSMUSG00000094936",1345.34507205056,-2.17846600589663,0.216864485253928,-10.0452870526304,9.63666969740424e-24,1.67910662003392e-22
"ENSMUSG00000034165",1836.75832266147,-2.54977047182813,0.253884997198014,-10.0430135690116,9.86144650563947e-24,1.71629928334086e-22
"ENSMUSG00000084349",2340.62016393379,3.10019223414081,0.30883213797513,10.0384378856013,1.0329698900409e-23,1.79573286274426e-22
"ENSMUSG00000006024",1647.76564840766,-2.40787197663982,0.240019607135282,-10.0319803260184,1.10282195112445e-23,1.91496883815527e-22
"ENSMUSG00000040249",753.445316137754,-3.58798502283875,0.35795972612272,-10.0234321377503,1.20252957096783e-23,2.08571461856995e-22
"ENSMUSG00000021322",346.802489178828,-4.76595375363181,0.475575552409858,-10.0214439734792,1.22697056026921e-23,2.12567391121382e-22
"ENSMUSG00000062526",1006.62830679894,-3.26883346555732,0.326367384442076,-10.0158092425362,1.29894471474223e-23,2.24779713821661e-22
"ENSMUSG00000000682",1265.27439900638,-2.25067754059299,0.224900378572113,-10.0074422056667,1.4136000119248e-23,2.44341648583445e-22
"ENSMUSG00000020415",841.101730833676,-3.43208367288122,0.343071289793502,-10.0039955979616,1.46369394708166e-23,2.5271226131903e-22
"ENSMUSG00000024014",4253.20909900245,-1.67872425458098,0.167871448661821,-10.0000581871596,1.52307541162518e-23,2.62665530885393e-22
"ENSMUSG00000097432",239.364715037146,-5.27949623304521,0.529141721636001,-9.97747109549791,1.91279738810869e-23,3.29501086435677e-22
"ENSMUSG00000031939",2251.91464439651,2.51365292021796,0.252068806101108,9.97209039507134,2.01933282819286e-23,3.47458187770438e-22
"ENSMUSG00000038708",1443.56592772662,2.60849518840352,0.261683183671321,9.96814220847998,2.10122280058976e-23,3.61138735080955e-22
"ENSMUSG00000029860",1626.13073397858,-2.26605999828629,0.22735027867871,-9.96726290135179,2.11990368556466e-23,3.63936805996316e-22
"ENSMUSG00000027215",1517.85856807704,-3.0283196938603,0.303868196553659,-9.96589879495844,2.1492100897839e-23,3.68550630667807e-22
"ENSMUSG00000083212",684.254991624407,-14.8909962250877,1.49515870612595,-9.95947531461142,2.29269474637402e-23,3.92711408590777e-22
"ENSMUSG00000060036",15705.3419032164,1.35389426540499,0.136007576417371,9.95455033512433,2.40909478684518e-23,4.12183610313613e-22
"ENSMUSG00000019370",3311.06276617084,1.72391130923489,0.173205829528091,9.95296355747251,2.44782975369822e-23,4.18338796350748e-22
"ENSMUSG00000090110",826.420924132012,-5.07127265410202,0.509942757480322,-9.94478807613562,2.65739040951214e-23,4.53641680380569e-22
"ENSMUSG00000024294",3025.35607325911,1.83143235621255,0.184182574747323,9.94357017065843,2.6900930288979e-23,4.58707764061454e-22
"ENSMUSG00000078671",4545.32049296797,-1.422337974951,0.143129813921378,-9.93739833779355,2.86204294953753e-23,4.87479877213926e-22
"ENSMUSG00000035726",4778.72514619281,1.75115247535379,0.176417091842713,9.92620645234902,3.20206651374742e-23,5.44782562086388e-22
"ENSMUSG00000053510",4194.93615298766,-1.95683094745482,0.197225018370455,-9.92181906546574,3.34601610259481e-23,5.68635180484695e-22
"ENSMUSG00000051457",4025.86257585345,2.50403549656304,0.252484861218474,9.91756687699511,3.49163874393657e-23,5.92718384315056e-22
"ENSMUSG00000095079",539.108124175296,-13.2094167143385,1.33232604982415,-9.91455260976242,3.59865052961714e-23,6.10200708931389e-22
"ENSMUSG00000026399",1322.38936750144,-2.82605925486726,0.285113847776404,-9.91203786455,3.69040825457476e-23,6.25060321017864e-22
"ENSMUSG00000031367",912.592087015095,-3.22129524470165,0.325180322537621,-9.9061813444415,3.91317688270671e-23,6.62051879073114e-22
"ENSMUSG00000061533",2869.29976107998,-1.64975266781538,0.166793834819051,-9.89096910929075,4.55595847888424e-23,7.69941745612109e-22
"ENSMUSG00000030539",575.532781691439,-3.12186772062183,0.31584345704998,-9.88422476685282,4.87339141270582e-23,8.22669715202756e-22
"ENSMUSG00000025473",193.459954212935,-5.70595967698362,0.577429561058887,-9.88165494423262,5.00002264376054e-23,8.4310726648238e-22
"ENSMUSG00000028779",616.039002903493,-3.1547717363549,0.319617158826533,-9.87047049644508,5.59017792553951e-23,9.41572301925039e-22
"ENSMUSG00000032050",4182.13150238812,1.64398956083869,0.16656191023495,9.87014112962381,5.60856438711004e-23,9.43620727460612e-22
"ENSMUSG00000026080",654.375908892236,-4.4939102947935,0.4553455565576,-9.86923058779215,5.65970629133548e-23,9.51169486367567e-22
"ENSMUSG00000081406",7237.20807005735,2.76737707422137,0.280771930537952,9.85631672268361,6.43674030915089e-23,1.08055976020397e-21
"ENSMUSG00000028126",1082.50373922697,-2.49013998967344,0.253372470855942,-9.82798163218463,8.53113835223949e-23,1.43056998099113e-21
"ENSMUSG00000095280",898.622443394918,-7.95496823072026,0.811959075619378,-9.79725268130301,1.15689398579466e-22,1.93782938460346e-21
"ENSMUSG00000051586",1436.83958942474,-3.17602399429736,0.32438006812779,-9.79105779411255,1.23002250071078e-22,2.05804758148727e-21
"ENSMUSG00000024169",2017.00454163742,-2.2712586229958,0.232106451616115,-9.78541788554967,1.30056915084402e-22,2.17368553006003e-21
"ENSMUSG00000033379",1282.12710921332,-3.1319345190088,0.320312539272423,-9.77774559223581,1.40300715829119e-22,2.34231117979474e-21
"ENSMUSG00000063447",580.49695846628,-14.6577560073867,1.49918620421322,-9.77714173609224,1.41140068303908e-22,2.35373189815066e-21
"ENSMUSG00000006586",552.773109867993,-13.2071512382208,1.35103024142283,-9.77561481104355,1.43284714628378e-22,2.3868714165402e-21
"ENSMUSG00000032359",759.329966996173,-4.28831097031797,0.438712115493094,-9.77477215439579,1.44482050382346e-22,2.40417497447419e-21
"ENSMUSG00000020745",5318.99569955125,-1.54444863979881,0.15811206084223,-9.76806343280741,1.54374564614544e-22,2.56596932564898e-21
"ENSMUSG00000038762",1750.10527518512,2.19530573346986,0.224925089709941,9.76016386744977,1.66885347858505e-22,2.77088169571422e-21
"ENSMUSG00000020914",11667.4573818625,1.42599841910867,0.14640501137703,9.74009294966257,2.03368255142967e-22,3.37293148765015e-21
"ENSMUSG00000027322",208.248476742104,-10.4349807702743,1.0713776033836,-9.73977870856996,2.03998105026536e-22,3.37968008098061e-21
"ENSMUSG00000064220",6559.47219634211,14.1759682007694,1.45549873429284,9.73959500394676,2.04367207703346e-22,3.3820988008461e-21
"ENSMUSG00000071516",651.548218176369,6.31069342918986,0.648181053020961,9.73600416084021,2.11716196152238e-22,3.49989729277184e-21
"ENSMUSG00000044308",2621.56377545297,-1.86720890504742,0.191896993516287,-9.73026659163861,2.24005111658657e-22,3.69901251376207e-21
"ENSMUSG00000042079",10311.1320291861,1.45036732847736,0.14915013705126,9.72421049790182,2.37742467193314e-22,3.92158657256087e-21
"ENSMUSG00000082917",546.464471865926,-14.5667775256243,1.49857979727062,-9.72038829841093,2.46838385496859e-22,4.06719900624662e-21
"ENSMUSG00000086886",211.879057347214,-8.64365019484358,0.889653739743702,-9.71574648506924,2.58348977647216e-22,4.25223903599799e-21
"ENSMUSG00000064267",646.084658428941,-2.89381223383723,0.298019913509783,-9.71013043979771,2.72987538526401e-22,4.48830596152029e-21
"ENSMUSG00000090136",1258.41168268877,-2.41366468663254,0.248771216461497,-9.70234708405706,2.9464138259264e-22,4.83907770175713e-21
"ENSMUSG00000089672",519.589018832563,-4.67451297570479,0.481969167621951,-9.69878010821514,3.05124813986983e-22,5.00583014635138e-21
"ENSMUSG00000009350",30421.172088534,-1.06715243379161,0.110248926894701,-9.67948136865627,3.6858095960694e-22,6.04034461262876e-21
"ENSMUSG00000028497",596.427633518986,-3.23994276598431,0.335319613272869,-9.66225248311908,4.3616646252951e-22,7.14022398000523e-21
"ENSMUSG00000008429",928.772712766029,-2.43326542153348,0.252768549300528,-9.62645640949763,6.18248062182804e-22,1.01100564990605e-20
"ENSMUSG00000051727",717.482924518644,-4.31207605768619,0.44805017884739,-9.62409181216938,6.3263288732329e-22,1.03341400204028e-20
"ENSMUSG00000002957",1876.19567786053,-2.0762040320183,0.215732709023914,-9.62396495836037,6.33413883140937e-22,1.03357600156442e-20
"ENSMUSG00000061991",817.594198351269,3.60658254832268,0.375209286886698,9.61218891528065,7.10228083343541e-22,1.15767177584997e-20
"ENSMUSG00000034459",1056.76706780113,-7.19519600247574,0.750160089760809,-9.5915473252782,8.67737670508642e-22,1.41289316296891e-20
"ENSMUSG00000076612",589.971910238735,-14.6817337894897,1.5307452136785,-9.59123285723581,8.70386826808307e-22,1.4156860415866e-20
"ENSMUSG00000027104",2230.01064297111,-2.00580709357619,0.209135547141735,-9.59094291233434,8.72836484122776e-22,1.41814879558598e-20
"ENSMUSG00000050549",883.086618975869,-2.88142659690596,0.30044107770213,-9.59065457674443,8.75279309722125e-22,1.42059518801688e-20
"ENSMUSG00000028081",23745.5914199471,1.79500347580296,0.187487502128995,9.57399002824176,1.02857666439669e-21,1.66761429471545e-20
"ENSMUSG00000058715",1342.18617397753,-3.43833007391406,0.359143255096396,-9.57370081471024,1.03145913518443e-21,1.67050096477145e-20
"ENSMUSG00000020189",12752.9120627553,-1.48785245902588,0.155464227768467,-9.57038464978412,1.06508666471826e-21,1.72312153153298e-20
"ENSMUSG00000045282",464.20780299472,-4.45488446543601,0.465606974711726,-9.56790750008458,1.09091182029585e-21,1.76302049934592e-20
"ENSMUSG00000072589",478.742668214493,-14.3795927779837,1.50467191610965,-9.55663000287949,1.21653569282692e-21,1.96394723829215e-20
"ENSMUSG00000028832",6020.97018683325,1.47897384474752,0.154764070094869,9.55631267542219,1.22027015085303e-21,1.96788034221075e-20
"ENSMUSG00000048490",4017.29108147688,-1.5642265424658,0.163715242546523,-9.5545565466899,1.24114309337212e-21,1.99941425636854e-20
"ENSMUSG00000036887",274.406599264561,-5.62728339222337,0.589121745601418,-9.55198723224625,1.27231937623153e-21,2.04746172232417e-20
"ENSMUSG00000032667",1164.13509537226,-2.29321797447663,0.240244750700239,-9.54534060699605,1.35661074780686e-21,2.18079133891878e-20
"ENSMUSG00000090113",462.212978045087,-14.3255708149202,1.50234478637025,-9.53547477575478,1.49201281043984e-21,2.39591336795101e-20
"ENSMUSG00000082186",455.479202144206,-14.3047956745111,1.50071993288465,-9.53195553750971,1.54347895490293e-21,2.47593624099191e-20
"ENSMUSG00000060981",1449.96988523045,4.07800018529225,0.429185044614814,9.50172946718633,2.0643289181263e-21,3.30794525051549e-20
"ENSMUSG00000006519",654.584337737151,-2.92039704942506,0.307390540707063,-9.50060806265389,2.08668231454632e-21,3.34023412948338e-20
"ENSMUSG00000023004",15412.1100740556,-1.54828733971979,0.163016995773418,-9.49770502378664,2.14566815907989e-21,3.43103202779452e-20
"ENSMUSG00000056537",3211.59837432971,1.63273434366173,0.172241832964542,9.4793135648867,2.55961273602759e-21,4.08863745684323e-20
"ENSMUSG00000051413",1710.22272389297,-3.5472796742593,0.374672338919952,-9.4676849763846,2.86114226608077e-21,4.56547953805456e-20
"ENSMUSG00000100826",318.346689538172,-5.13839374776078,0.543011241550953,-9.46277600641279,2.99874276636226e-21,4.78001488909416e-20
"ENSMUSG00000048249",1843.21439415297,-2.08398698658996,0.220251778685693,-9.46183953212872,3.02572642529609e-21,4.81796080683439e-20
"ENSMUSG00000039515",2660.70193944276,-2.27928942011023,0.241415073569092,-9.44137160291237,3.67931125470517e-21,5.852537178392e-20
"ENSMUSG00000022962",1588.34016213644,2.0717776322472,0.219547638138158,9.43657444833663,3.85165605535206e-21,6.12025724770251e-20
"ENSMUSG00000042770",628.296155415911,-2.92864324465983,0.310926270577014,-9.41909231157882,4.55004275769484e-21,7.22241865590534e-20
"ENSMUSG00000037112",1438.16771963726,-2.52473587892106,0.268169849372497,-9.41468955152417,4.74482468976912e-21,7.52372358495922e-20
"ENSMUSG00000069972",176.894276608928,-5.84455079633872,0.621009090695503,-9.41137719867043,4.89678141188239e-21,7.75656315806951e-20
"ENSMUSG00000004730",466.544299086081,-4.69357687496051,0.498917746915013,-9.40751637716352,5.07998270793235e-21,8.0383567713514e-20
"ENSMUSG00000037894",5439.34783751947,-1.3299489412912,0.141404951353212,-9.40525015965779,5.19065830445572e-21,8.20492067124548e-20
"ENSMUSG00000038784",1887.19322738013,-2.12124676596474,0.22563040562592,-9.40142247265038,5.38303256284788e-21,8.50014485627199e-20
"ENSMUSG00000056692",2618.03073131373,-1.68821624266471,0.179575147553108,-9.40116862309935,5.39603716542722e-21,8.51181346417391e-20
"ENSMUSG00000036986",1418.4383800415,-2.02850540151851,0.216086147433257,-9.38748469355287,6.14501672721805e-21,9.6831921588252e-20
"ENSMUSG00000020380",2054.97720826499,2.39340333178951,0.255201649069514,9.37847909884618,6.6931185591189e-21,1.05359277505383e-19
"ENSMUSG00000053398",1049.47824574517,2.56586065550073,0.273630864451891,9.37708785388812,6.78199882588792e-21,1.06647635063937e-19
"ENSMUSG00000059326",516.948559957668,-3.31330537193555,0.353604769736546,-9.37008110610084,7.24768126263542e-21,1.13852435502891e-19
"ENSMUSG00000102254",444.400322644673,-14.2729650240161,1.52335459655293,-9.36943050312328,7.29249342229813e-21,1.1443779274184e-19
"ENSMUSG00000002944",16481.0780184801,-10.2689768043056,1.0968345104783,-9.36237573326125,7.79635862782297e-21,1.22218201074631e-19
"ENSMUSG00000049807",913.076963377385,-2.68974450363468,0.288010567740889,-9.33904795484633,9.72041998231433e-21,1.52222981933784e-19
"ENSMUSG00000026737",2926.98889945401,-2.56953182841206,0.275293212700132,-9.3338001442519,1.02141547268551e-20,1.5978985707368e-19
"ENSMUSG00000006273",1683.65998320278,-1.83459533337451,0.196770454506488,-9.32353049636332,1.1253210846222e-20,1.75863322905029e-19
"ENSMUSG00000094345",386.473548508497,-14.0698085235066,1.50934269626568,-9.32181177827753,1.14370362328309e-20,1.78552041455699e-19
"ENSMUSG00000035246",835.565868946882,-3.10162266250192,0.332856033850797,-9.31821071896873,1.18318701486746e-20,1.84526048954484e-19
"ENSMUSG00000081221",214.130608689289,-6.79202381803529,0.729826466897291,-9.30635449123981,1.32295197176461e-20,2.06111294347171e-19
"ENSMUSG00000018293",3811.81787066388,-1.5863929021367,0.170544434393384,-9.30193299933476,1.37915170240408e-20,2.14646413313587e-19
"ENSMUSG00000061175",1910.44532942128,-2.64246510538526,0.284332924233337,-9.29356004940436,1.49212157212591e-20,2.31990470890837e-19
"ENSMUSG00000030653",772.160200831488,-2.90512138045102,0.312957833247055,-9.2827885159777,1.6509999213013e-20,2.56429383268508e-19
"ENSMUSG00000024053",2081.76255571471,-1.98817607618012,0.214271592545131,-9.27876650639704,1.71451859618889e-20,2.66022388941938e-19
"ENSMUSG00000035493",552.435087961683,-3.66064084722977,0.394764312324472,-9.27297816176692,1.81019500880786e-20,2.80580226365218e-19
"ENSMUSG00000085913",286.263537571839,-7.07017082319268,0.763262823968803,-9.26308815412929,1.98603282783268e-20,3.0752065002161e-19
"ENSMUSG00000024283",3248.89899716488,-1.67334651002704,0.180861375463576,-9.25209434981896,2.20136267102344e-20,3.4051486459229e-19
"ENSMUSG00000037608",7288.29749897613,1.52721134105612,0.165137623126434,9.2481126477571,2.28491460319503e-20,3.53078699998302e-19
"ENSMUSG00000066036",8094.80587694867,-1.78614145880439,0.193264259505613,-9.24196467248265,2.42012018209387e-20,3.73488747867898e-19
"ENSMUSG00000069769",2260.10676848744,3.0008173800542,0.324697546967051,9.24188497290591,2.42192386802654e-20,3.73488747867898e-19
"ENSMUSG00000076615",366.219357432637,-13.989793219562,1.5146799625352,-9.23613803944865,2.55554737410442e-20,3.93694539065538e-19
"ENSMUSG00000085483",381.596913674175,-14.0529201215911,1.52355812284639,-9.22375058152473,2.8688586723784e-20,4.41512980858723e-19
"ENSMUSG00000029578",1954.27680544047,-1.74690077901217,0.189461382816905,-9.22035273383581,2.9612446073335e-20,4.55268833697449e-19
"ENSMUSG00000091650",360.716568142816,-13.9679015589561,1.51595359892799,-9.21393739810609,3.14376542264624e-20,4.82840324639254e-19
"ENSMUSG00000028859",1750.66290053635,-2.36648865256239,0.257015784437916,-9.20756154233024,3.33617338630966e-20,5.11872999626195e-19
"ENSMUSG00000022961",14597.4968846989,-1.09576290933037,0.119011085437745,-9.2072339757255,3.34636698826268e-20,5.12917868302062e-19
"ENSMUSG00000001025",682.750135074099,-5.61162655996848,0.609839325961317,-9.2018115609757,3.51965146538835e-20,5.38933298624464e-19
"ENSMUSG00000086199",379.213793135248,-14.0440390728543,1.52711184749173,-9.19647051126055,3.69900056982852e-20,5.65823911584567e-19
"ENSMUSG00000097272",176.69120968259,-8.9268872663916,0.97077657961581,-9.19561457686222,3.72857033164315e-20,5.69772153804219e-19
"ENSMUSG00000028274",1882.94470397344,-2.35799538834091,0.256583690684725,-9.18996597970944,3.9296562347674e-20,5.99895859645912e-19
"ENSMUSG00000086583",22662.5589320222,2.33224787739924,0.253806140014878,9.18909163215094,3.96172607428707e-20,6.04183154528347e-19
"ENSMUSG00000020115",1331.54633094898,-2.07105012021151,0.225395562864767,-9.18851326924343,3.98308164633506e-20,6.06829494239127e-19
"ENSMUSG00000103313",290.872233684429,-4.55254697972697,0.495606933122552,-9.18580164132052,4.08473354005648e-20,6.21691523430885e-19
"ENSMUSG00000032507",203.602738358137,-4.97555716204386,0.541733456816542,-9.18451149626677,4.13399393199536e-20,6.28557813591952e-19
"ENSMUSG00000026615",4351.2865711748,2.08677048910239,0.227216251671216,9.18407232648994,4.1508959498595e-20,6.3049530765451e-19
"ENSMUSG00000026473",2947.57220692226,-1.71475066969158,0.186790428341637,-9.1800778279459,4.30779970344191e-20,6.53669572464016e-19
"ENSMUSG00000058922",444.541279591383,4.72284612882906,0.51447290012534,9.17997066060902,4.31208900629339e-20,6.53669572464016e-19
"ENSMUSG00000021486",1636.29010840353,-1.83665799937607,0.200497017331871,-9.16052529767039,5.1645299370256e-20,7.82108984169541e-19
"ENSMUSG00000028248",4360.02843084816,-1.59280796017062,0.17388807924432,-9.15996063153165,5.19162537561821e-20,7.85427635419126e-19
"ENSMUSG00000043340",142.069070014885,-9.3939894315473,1.02617762910067,-9.15435024614608,5.46859025706059e-20,8.26504084813374e-19
"ENSMUSG00000039671",2701.37725648174,-1.9505619913339,0.21325830079568,-9.14647628747035,5.88208867222352e-20,8.88113368348967e-19
"ENSMUSG00000020644",499.730265906131,-3.79771276153121,0.415317170785386,-9.14412653430518,6.01136741329478e-20,9.06729538488911e-19
"ENSMUSG00000017002",355.310267502871,-3.95220515796316,0.432606813172117,-9.13579037043677,6.49307264385266e-20,9.78414395707381e-19
"ENSMUSG00000021270",22575.4926989263,1.38927316896024,0.152224025664194,9.12650393325543,7.07470427206217e-20,1.0649994246295e-18
"ENSMUSG00000046841",1395.71996488259,-1.92879280992748,0.211385134834711,-9.124543272334,7.20393699001594e-20,1.08337778602829e-18
"ENSMUSG00000069272",675.431232288198,7.4273128003575,0.814280729948835,9.12131716640794,7.42167533425783e-20,1.11501661439063e-18
"ENSMUSG00000021460",1005.8342128055,-2.86532199746136,0.314344609048071,-9.11522550406833,7.85070344658142e-20,1.17830508462107e-18
"ENSMUSG00000030662",4020.64807756358,1.49788828297809,0.164634365934131,9.09827225001967,9.17801890680673e-20,1.37615814647164e-18
"ENSMUSG00000025967",7108.10273307673,1.77458036555477,0.195195204157795,9.09131130148162,9.78516686072485e-20,1.46574451029375e-18
"ENSMUSG00000027961",225.021153751716,-5.87401278260875,0.647227948581677,-9.07564760681449,1.13003471663461e-19,1.69103615690662e-18
"ENSMUSG00000016664",3181.48177034588,-1.48971617413369,0.16421923180981,-9.07150860295702,1.17380384772442e-19,1.75480202442352e-18
"ENSMUSG00000033174",775.252736059423,-4.83549442417268,0.533055550073664,-9.07127676187678,1.17630447061232e-19,1.75680782955785e-18
"ENSMUSG00000027306",3830.60259717548,-1.7579083780714,0.193984969219196,-9.06208550666122,1.27979813023846e-19,1.90949408034299e-18
"ENSMUSG00000036599",612.363551568032,-2.97515824174941,0.328380414345285,-9.0600964971714,1.30335200833192e-19,1.94272498469062e-18
"ENSMUSG00000034574",1962.70735400455,-2.2731161474726,0.250899267309877,-9.05987559009148,1.30599427967634e-19,1.94475120683827e-18
"ENSMUSG00000038384",935.722773975368,-3.42542191090756,0.37854024331097,-9.04902971728051,1.44244322278079e-19,2.14582893171089e-18
"ENSMUSG00000010095",2838.80584530228,-2.11281447877395,0.233719523052544,-9.03995717250781,1.56733211492702e-19,2.32933211080183e-18
"ENSMUSG00000002820",379.664396122326,-3.47425252801694,0.384445942419573,-9.03703783723447,1.60974666394202e-19,2.39002445432881e-18
"ENSMUSG00000000631",1088.67057617989,2.32683173950365,0.258034856350691,9.01750938772899,1.92413909640648e-19,2.85401414505145e-18
"ENSMUSG00000030079",1046.76210996804,2.81549389537337,0.312482500066517,9.01008502803854,2.05896793427659e-19,3.05101612079168e-18
"ENSMUSG00000040522",338.947304924964,-8.10150489939605,0.89985276414138,-9.00314498353108,2.1934239939221e-19,3.24708147693996e-18
"ENSMUSG00000063286",6551.83281083882,1.26697577808517,0.141043295481401,8.98288553001264,2.63756888303941e-19,3.90077138517019e-18
"ENSMUSG00000022565",1960.93122689315,1.939715987606,0.216037333610816,8.97861473841519,2.74197086489499e-19,4.05122186558901e-18
"ENSMUSG00000043091",1485.41524763864,-2.19665681345064,0.244728820238445,-8.97588118681886,2.81092636827468e-19,4.14905869685257e-18
"ENSMUSG00000006304",4329.75302490729,-1.42364483302232,0.158642013431445,-8.97394581818976,2.86078040422156e-19,4.21625416719395e-18
