"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000040209",2316.3660380164,3.1432646980113,0.247803365219274,7.82233309563989e-38,1.70980396463848e-36
"ENSMUSG00000022018",2319.0264263895,-3.90578192271904,0.308695362593269,9.63396768686223e-38,2.10271204089424e-36
"ENSMUSG00000047446",4416.76717771202,-2.62124542364606,0.206866309510084,1.11070990612872e-37,2.42069900563441e-36
"ENSMUSG00000039770",3324.35776000191,-3.32410243211614,0.262779687771243,1.1384408151109e-37,2.47751937737472e-36
"ENSMUSG00000024206",2051.8037155089,-3.65685096968168,0.289475089787591,1.16525991296126e-37,2.53219290256166e-36
"ENSMUSG00000098178",66696.1027359272,-3.82142067598971,0.303054706762706,1.94571239650553e-37,4.22202621619637e-36
"ENSMUSG00000006024",3756.69061813689,-2.51102700435835,0.199342606747469,3.10200532240798e-37,6.72131167753684e-36
"ENSMUSG00000028132",3999.12364003507,-2.44419187455553,0.194020017773957,3.17054738188241e-37,6.85986983538008e-36
"ENSMUSG00000098975",8442.9730344065,-5.89444748708362,0.471278557380648,3.37120713918717e-37,7.28346619116139e-36
"ENSMUSG00000070327",17922.32665386,-1.50820920311057,0.11954010240314,6.00796244320687e-37,1.29613975888201e-35
"ENSMUSG00000049287",2227.06503923751,-4.11791937590309,0.329125469356359,6.20545067063071e-37,1.3368134640959e-35
"ENSMUSG00000027641",9256.54201929069,-1.6302890948659,0.129498335341246,7.01692364348977e-37,1.50944745062909e-35
"ENSMUSG00000037266",9462.17140503616,-2.19173937870564,0.17464678225679,7.17582749687717e-37,1.54140904605582e-35
"ENSMUSG00000031749",2252.83853939036,-3.42190659831228,0.274098280276034,7.97118349293804e-37,1.70979595353552e-35
"ENSMUSG00000060981",15186.5511813552,-2.07076503649914,0.165285713171769,9.9239070698728e-37,2.12559553294306e-35
"ENSMUSG00000028211",3452.74356719601,-2.68311484714892,0.214673185806624,1.04368453891909e-36,2.23225880824113e-35
"ENSMUSG00000062647",16422.0711067022,1.44844114970815,0.115259102809361,1.37820951857357e-36,2.94353217493345e-35
"ENSMUSG00000023940",6306.98438350472,-3.09627449364562,0.248545733251875,1.49901115029227e-36,3.19696249467334e-35
"ENSMUSG00000093553",1936.73132972965,-4.03633689068528,0.325037184450766,2.07371078482555e-36,4.4163235815493e-35
"ENSMUSG00000061477",35907.0227855297,1.95706705242975,0.15693460138508,2.52034911450717e-36,5.35987064536716e-35
"ENSMUSG00000043987",2358.28191761121,-3.05523810659836,0.246359653239654,2.65118816411649e-36,5.63009788081012e-35
"ENSMUSG00000026835",865.338563393445,-4.6941007952379,0.379907726796298,2.87013559572685e-36,6.08639975974519e-35
"ENSMUSG00000050549",2481.18318657519,-3.30248933562539,0.26685365490905,3.22141008946928e-36,6.82162145045204e-35
"ENSMUSG00000027706",8702.14192084196,-1.78535898435204,0.143402949442769,3.49600438200738e-36,7.3926132321513e-35
"ENSMUSG00000020863",18009.3668212773,-1.62399742639098,0.130502916335131,3.88545930831699e-36,8.20452928060317e-35
"ENSMUSG00000027961",822.046308251546,-6.61012458762251,0.542183835145629,4.55492170865286e-36,9.6045799701241e-35
"ENSMUSG00000033174",3452.33185688489,-5.8506897323932,0.473831105499264,4.70313463943604e-36,9.90311664769262e-35
"ENSMUSG00000028920",3506.60867814714,-2.71834235033906,0.219435062211897,4.78390977271134e-36,1.00590125347616e-34
"ENSMUSG00000064105",2476.56831528671,-3.57926063324782,0.290540907181824,6.34166939574801e-36,1.33157218578231e-34
"ENSMUSG00000005846",4570.23375884984,2.36669343799457,0.19128742822966,6.55733848774687e-36,1.37492284106142e-34
"ENSMUSG00000003068",12120.9410445306,-3.48759739469702,0.28314686839338,7.20431838588654e-36,1.50846099835765e-34
"ENSMUSG00000046985",8686.63952882728,-2.61035736363417,0.211644170765279,7.82668988363153e-36,1.63647973771338e-34
"ENSMUSG00000037062",8021.51169569047,-2.70332003900351,0.219157011555265,8.02051797343653e-36,1.67466171783824e-34
"ENSMUSG00000003746",7909.86708796885,-1.68813162100982,0.136194803683396,8.33516896428901e-36,1.737929294244e-34
"ENSMUSG00000045730",1770.96487340739,-3.92995432395031,0.320206845454495,8.49387102071248e-36,1.76854951838517e-34
"ENSMUSG00000024164",2952.8685755954,-3.25338466125624,0.264315841952205,8.71253338802239e-36,1.81155168453741e-34
"ENSMUSG00000048379",5570.45905745733,-2.02972679944355,0.164230342548398,9.23208258160168e-36,1.91690905230503e-34
"ENSMUSG00000037685",10779.1579670107,-1.86575386359061,0.150970467513997,1.02787180618918e-35,2.13126363813864e-34
"ENSMUSG00000022897",9145.59630081028,-1.65106168144585,0.133508397968217,1.09671527680668e-35,2.27085469728807e-34
"ENSMUSG00000079418",2865.13070596957,-2.80953792654834,0.22924642548096,1.81480990330775e-35,3.75253421696419e-34
"ENSMUSG00000051457",8859.51837715455,2.13646198601547,0.174009674742598,2.53247871475527e-35,5.22923578597253e-34
"ENSMUSG00000069309",5918.02634380705,-3.10123941050727,0.254030345910573,2.8719062679813e-35,5.92191832523382e-34
"ENSMUSG00000033596",9655.63272796077,-2.00029503696499,0.163274541268758,3.51549364425972e-35,7.23900753312459e-34
"ENSMUSG00000071866",10517.6503843978,1.74826077825086,0.142509387944759,4.03807395063627e-35,8.30363719132905e-34
"ENSMUSG00000003585",1020.5332241748,-4.41141617651834,0.362623462440279,4.77164358016342e-35,9.79860619095732e-34
"ENSMUSG00000033589",1396.38896303244,-3.45535992165331,0.284648431796549,6.03869720326577e-35,1.23834767235652e-33
"ENSMUSG00000085208",4622.53750076466,-2.03864050496581,0.167171349148026,6.91405542946688e-35,1.41591129638561e-33
"ENSMUSG00000029313",9324.18230961247,-2.83165205922962,0.233201687462293,8.01480858190444e-35,1.63908325094865e-33
"ENSMUSG00000020823",2587.61495145506,-2.80949130966883,0.231457944405902,8.4221640172556e-35,1.72003401660204e-33
"ENSMUSG00000054434",1956.11105834155,-5.37017212033866,0.443368649701131,9.70088992306893e-35,1.9784779461953e-33
"ENSMUSG00000086583",51081.20968649,1.83366739402045,0.150544208880371,1.02080246044941e-34,2.07906683929731e-33
"ENSMUSG00000007411",5405.61478430287,-2.04743621438221,0.168467350115467,1.04725447009326e-34,2.13003569264608e-33
"ENSMUSG00000032218",6821.97637550113,-2.83504540433671,0.23438810003165,1.29538283477684e-34,2.6311252163787e-33
"ENSMUSG00000036402",1648.6186925281,3.14180545045157,0.260812377915228,1.77649487756216e-34,3.603436416729e-33
"ENSMUSG00000029798",2730.74063197772,-2.64611190642837,0.21945910888736,2.34533532611111e-34,4.75081561513064e-33
"ENSMUSG00000103445",1150.58365760301,-3.77953324939978,0.314310681396694,2.53900275294114e-34,5.136147980848e-33
"ENSMUSG00000085438",18118.0096817369,-1.85109896640012,0.152984923852902,3.23105607398703e-34,6.5272579334983e-33
"ENSMUSG00000015656",74230.1660688677,1.56495559481916,0.129512145369494,3.27593084820476e-34,6.60896913957417e-33
"ENSMUSG00000042354",3451.49925626691,2.54693885307722,0.211674768097397,3.74193692113919e-34,7.53891717890512e-33
"ENSMUSG00000037808",5773.17161491358,-1.85454315931817,0.153731871743417,3.88153315015853e-34,7.80962377341196e-33
"ENSMUSG00000038718",1636.92542403288,-3.89918268228089,0.326724924849096,5.41516575012511e-34,1.08806203881047e-32
"ENSMUSG00000040651",6858.64577139454,-1.73199062939671,0.143916013405259,5.85637988128009e-34,1.1751330006402e-32
"ENSMUSG00000097531",1061.01404492485,-5.64763106054834,0.47175061459233,6.26343350531503e-34,1.25512481611877e-32
"ENSMUSG00000042680",1479.2251534064,-3.83091931047783,0.320692869795306,6.5826488226697e-34,1.31732391787716e-32
"ENSMUSG00000024338",2907.79066175269,2.62841640669621,0.219594885705792,7.07544510309825e-34,1.41404712107301e-32
"ENSMUSG00000063810",8325.77523593191,-2.0780021327928,0.173219694513136,7.3874961598815e-34,1.47443756912929e-32
"ENSMUSG00000020638",2416.63043293157,-2.98653720041691,0.250045559345905,8.59782253447625e-34,1.71371018180502e-32
"ENSMUSG00000014956",20508.0628003672,-1.56769412775429,0.130428852266062,8.81817345672545e-34,1.75528682047272e-32
"ENSMUSG00000017499",6055.26940736917,-2.11158537444748,0.176640612583425,1.16127043353477e-33,2.30846954756865e-32
"ENSMUSG00000027959",3360.67871562762,-2.24243828168725,0.187825220534904,1.29885490288485e-33,2.57853787834679e-32
"ENSMUSG00000037012",14490.5811078017,-1.78287002942645,0.148992739108946,1.3013550275353e-33,2.58007027969118e-32
"ENSMUSG00000048410",6375.29591648866,-2.3797438419986,0.199769042756003,1.60902577023271e-33,3.18582834533212e-32
"ENSMUSG00000087342",1476.36629682619,-5.42318974356843,0.459317402093365,1.76552380449917e-33,3.49106024865803e-32
"ENSMUSG00000029578",5246.71197634093,-2.157846335955,0.181187775095825,1.94185247138326e-33,3.83464491339691e-32
"ENSMUSG00000026399",4276.12413220269,-3.4631946141455,0.292420798742442,2.40930341448592e-33,4.75145187250466e-32
"ENSMUSG00000031093",4889.09469603046,2.04297066352868,0.171828894073457,2.61150304473158e-33,5.1434207064377e-32
"ENSMUSG00000063856",37517.6223637449,-2.25432822282749,0.189637573723464,2.90295644981707e-33,5.70991262705125e-32
"ENSMUSG00000033499",13186.5390770921,-1.53540436037688,0.12896263409183,3.55310609826475e-33,6.97951591328875e-32
"ENSMUSG00000056394",6139.38624965601,-1.87770240366216,0.158463863341073,5.14356965186828e-33,1.00904535259844e-31
"ENSMUSG00000036769",3847.8374889761,-3.58693578001802,0.30533822251468,7.27170796629652e-33,1.42466310011602e-31
"ENSMUSG00000028080",8192.89951944522,-2.10398403424055,0.178405463821582,8.29601393683691e-33,1.6232135263832e-31
"ENSMUSG00000015568",775.22669011837,-7.33775089844165,0.639015895272451,9.05251551255267e-33,1.76891366605888e-31
"ENSMUSG00000032594",5066.95351256526,-2.46868262460791,0.210220784349954,1.30612640348077e-32,2.54890994477967e-31
"ENSMUSG00000069274",31147.1863359419,-2.89465417500694,0.247422628288925,1.49281682585069e-32,2.90943373278394e-31
"ENSMUSG00000026116",7269.31591618766,-2.74836303362006,0.234747587470924,1.53149821168159e-32,2.98093048268507e-31
"ENSMUSG00000048118",7255.49469008844,-1.74737717406383,0.148617425103418,1.72102633483605e-32,3.34546903030825e-31
"ENSMUSG00000025743",859.606480415891,-4.21168869648621,0.3615294329003,1.75512263051264e-32,3.40731154108235e-31
"ENSMUSG00000019942",6892.40645669493,-2.44299349805538,0.208650896534228,1.76806875815945e-32,3.42798681695616e-31
"ENSMUSG00000029467",11916.5626343148,-1.61537207550367,0.137794255360603,1.99177024722765e-32,3.85669753837375e-31
"ENSMUSG00000035310",4845.46698076066,-2.23558448985192,0.191454968018883,2.84530506943403e-32,5.50227453129282e-31
"ENSMUSG00000030867",4301.60687688371,-2.82310638267666,0.242379213332379,3.13647298360467e-32,6.05749096665384e-31
"ENSMUSG00000015176",3959.96817418564,2.14613219811675,0.183924877969167,3.32740234580241e-32,6.41793147551475e-31
"ENSMUSG00000024122",8260.6318870279,-2.04287353971631,0.175076305310015,3.69527341662899e-32,7.11828862411021e-31
"ENSMUSG00000021392",1615.53391038359,3.31225446700073,0.285507140454654,4.88751453695281e-32,9.40026158321353e-31
"ENSMUSG00000026938",718.412924570671,-6.39820419583356,0.551058499337916,4.89249330173281e-32,9.40026158321353e-31
"ENSMUSG00000059811",5927.68210996888,-2.37726712710711,0.204641433638625,5.17251443137262e-32,9.92551001876116e-31
"ENSMUSG00000030704",4576.75614909472,-2.0830983438679,0.17897182217614,5.23324925412668e-32,1.00291627875298e-30
"ENSMUSG00000068394",4187.80228883776,-2.30890614329733,0.199026926380894,6.60598821855235e-32,1.26436920659959e-30
"ENSMUSG00000025925",3253.0281268969,-2.36086648361418,0.203621018297198,6.67097934932745e-32,1.27517350455966e-30
"ENSMUSG00000020897",6979.42231635423,-2.64022390381957,0.227934996052039,6.76550935161783e-32,1.29158937481205e-30
"ENSMUSG00000026701",4990.43685862823,2.14251937963117,0.184841858492466,8.18604721788933e-32,1.56078542676717e-30
"ENSMUSG00000028438",4674.30423734572,-3.13534552555555,0.272027213450252,1.10855737711303e-31,2.1109251381276e-30
"ENSMUSG00000069308",1756.2869684465,-3.34817038890141,0.291175685102403,1.18071062059989e-31,2.24545590508735e-30
"ENSMUSG00000028436",4290.5490955871,-2.22155526750235,0.192355712934745,1.33656115728801e-31,2.5386159691034e-30
"ENSMUSG00000029186",3808.33805852797,-3.11605176189264,0.271069624909448,1.42271294796965e-31,2.69881595936963e-30
"ENSMUSG00000074802",5681.37070440518,-2.45265856323397,0.212751488276126,1.51417808017075e-31,2.86867570544024e-30
"ENSMUSG00000022711",2875.33124754557,-2.31313099026477,0.200943317859162,1.95552253661361e-31,3.70012622929083e-30
"ENSMUSG00000035941",10754.2947934845,-1.76535463393293,0.152904907865899,1.99894325712415e-31,3.77749669438056e-30
"ENSMUSG00000002107",4576.06322091535,2.10468500663253,0.182550739225938,2.03560079070517e-31,3.8419069790692e-30
"ENSMUSG00000094338",5493.65650604474,-3.13139550225364,0.273353498708053,2.23786223735191e-31,4.21831380573568e-30
"ENSMUSG00000036905",621.118917543544,-8.0924422999377,0.692044437424378,2.55210647181274e-31,4.80458985090699e-30
"ENSMUSG00000070000",5045.63662072177,-2.47453157469164,0.215582914025437,2.63981301559029e-31,4.96344691558533e-30
"ENSMUSG00000056917",3972.44563814207,-2.76075145679386,0.241092758765817,3.11293328236081e-31,5.84565798394523e-30
"ENSMUSG00000022974",5320.78756559465,-1.84301021469801,0.160373348015359,3.51206804612844e-31,6.58689244480547e-30
"ENSMUSG00000028936",10023.6800951746,1.81502683192627,0.157852990563169,3.53469167847474e-31,6.62100527828725e-30
"ENSMUSG00000013236",1503.36903153732,3.3667096097452,0.294938032311436,3.65657422792973e-31,6.84072639708808e-30
"ENSMUSG00000032869",3289.02083642668,-3.17612324452095,0.278505790909476,4.4757340649311e-31,8.36273264772922e-30
"ENSMUSG00000049339",4261.00523619267,-2.48347384599238,0.217520782899162,4.78005449264216e-31,8.92017919008185e-30
"ENSMUSG00000045382",8013.82368538561,-2.79334044699711,0.244954436243592,5.0326723155535e-31,9.3798707863793e-30
"ENSMUSG00000040451",3826.12479342951,-1.98574567667055,0.1737387981645,6.30577035324519e-31,1.17380106737653e-29
"ENSMUSG00000044201",1991.14519624661,-3.51496011227998,0.309958098095157,6.77208975591362e-31,1.25903521750977e-29
"ENSMUSG00000018931",1422.74908885981,-4.96885697140573,0.439359130268851,8.48983411184631e-31,1.57642703303176e-29
"ENSMUSG00000066800",6662.50228448912,-2.47794455540771,0.218325238928419,1.06611083121362e-30,1.97713895642089e-29
"ENSMUSG00000059288",3325.96052240532,-2.64741339132919,0.233644890145148,1.14379393498996e-30,2.11857315824629e-29
"ENSMUSG00000051403",2403.03799209168,-3.12564966380094,0.276013678215046,1.16160095527966e-30,2.14888979694796e-29
"ENSMUSG00000029177",4866.47247907658,-2.43238281325313,0.214462938510476,1.19543122208502e-30,2.20873672209249e-29
"ENSMUSG00000024053",4898.62030148581,-2.15271300836739,0.189881573748748,1.65850973900218e-30,3.06055524024271e-29
"ENSMUSG00000037001",2929.53047894023,-2.68743137080896,0.237992316305324,1.84972991315484e-30,3.40921208314674e-29
"ENSMUSG00000041057",3889.66165366633,2.80712012435784,0.248706924980575,2.02865975169059e-30,3.73438488692835e-29
"ENSMUSG00000057561",2508.47166570928,2.93896165292026,0.261215354893483,2.66582785075196e-30,4.90124925909803e-29
"ENSMUSG00000041685",4847.27313790824,-2.95285251661567,0.262428262996158,2.7248157361967e-30,5.00353925285123e-29
"ENSMUSG00000036768",17035.2981233278,-1.94272631480146,0.171920127717468,2.92237471829967e-30,5.35972139674395e-29
"ENSMUSG00000061615",35261.242614325,-2.67142786292328,0.237488491855338,3.0739704669742e-30,5.63083498177397e-29
"ENSMUSG00000047648",5507.77927025809,-2.95654258632666,0.263252071009507,3.29240733627017e-30,6.02357219646781e-29
"ENSMUSG00000003545",1407.72762456804,4.48808688865285,0.402394281788909,3.60134341611294e-30,6.58071675142596e-29
"ENSMUSG00000033767",5466.00725891883,-1.75419873878657,0.155512511814329,4.01472667401276e-30,7.32712157901425e-29
"ENSMUSG00000042492",2996.46318834933,-2.17230326224646,0.19354150429738,5.74796758040022e-30,1.04775833953351e-28
"ENSMUSG00000032580",11400.9200290679,-1.49055785680829,0.132299260454149,6.74370230315381e-30,1.22776502053394e-28
"ENSMUSG00000034243",9392.99800123662,-1.4749879908174,0.131406968837406,1.05281652456983e-29,1.91443336118185e-28
"ENSMUSG00000037242",10149.9140039542,-1.90756995076034,0.170786710312674,1.28589291099788e-29,2.33541304966999e-28
"ENSMUSG00000103313",709.616504430181,-4.68752462957846,0.423243472511474,1.6440616405083e-29,2.98228386769725e-28
"ENSMUSG00000030336",698.856904219755,5.84417199399074,0.526637369669797,1.81236511999925e-29,3.28359209665884e-28
"ENSMUSG00000037124",1618.92703046846,-4.07191075344435,0.368223311228362,1.90631793157874e-29,3.44962671521684e-28
"ENSMUSG00000032783",1852.01033925112,-3.87435466411137,0.351350481455102,2.75357053607138e-29,4.97676205000116e-28
"ENSMUSG00000029554",5054.96547939247,-2.10754808365928,0.1902687181435,3.03952297044568e-29,5.48694539610443e-28
"ENSMUSG00000040785",4756.24230015105,2.01238822278902,0.181253768872444,3.08545008330202e-29,5.56312612241738e-28
"ENSMUSG00000029101",3191.08176847836,-2.12659921104994,0.191967927997097,3.18496124665742e-29,5.73561959606134e-28
"ENSMUSG00000003812",2616.64488542685,-2.53211427011126,0.229460244041632,3.27883583365375e-29,5.897559055496e-28
"ENSMUSG00000048327",9298.72359414063,-2.39010337008513,0.216306497944472,3.45145022244935e-29,6.19820066239831e-28
"ENSMUSG00000071659",12317.93595675,-1.6754472331026,0.150920329355855,3.45428558584995e-29,6.19820066239831e-28
"ENSMUSG00000020653",3055.31322695223,-2.72234436638072,0.246872021273075,3.85293900009216e-29,6.90522524998509e-28
"ENSMUSG00000054383",474.931130617167,-5.63997727995416,0.514912828093587,3.99031520847521e-29,7.14285560519502e-28
"ENSMUSG00000037820",1464.78031631215,-3.6500629815862,0.332348637007087,4.49239515188082e-29,8.03197212244656e-28
"ENSMUSG00000021360",1300.3875146242,3.37322790312164,0.30722646711217,4.61274981230012e-29,8.23728970667805e-28
"ENSMUSG00000026614",683.806921134275,-7.2925329378822,0.655576057911346,4.73661389522056e-29,8.44837620570463e-28
"ENSMUSG00000020546",2425.68679696759,-3.37283167559841,0.307034267941149,4.80622433377766e-29,8.56230585667861e-28
"ENSMUSG00000004270",4712.20777026348,-3.3525243757707,0.305634254623842,5.1362427551307e-29,9.13932873555975e-28
"ENSMUSG00000020220",13557.7900217383,-2.31151674167933,0.20982756157731,5.39178894917975e-29,9.5826210978934e-28
"ENSMUSG00000022438",1512.44959430103,-4.88948386912028,0.446460739966229,5.88012778756764e-29,1.04381008014979e-27
"ENSMUSG00000011158",3581.67947844285,-2.28859854701685,0.208037056300066,6.61071285119774e-29,1.17210608260726e-27
"ENSMUSG00000037887",641.771094615398,-10.7823953799217,0.94577571356074,6.67390398669316e-29,1.1819064367419e-27
"ENSMUSG00000034265",2096.86400598857,-4.69078180717874,0.428979461153088,7.12036344759034e-29,1.25947755816441e-27
"ENSMUSG00000028675",7874.72127279375,-1.69402150508324,0.153473448881229,7.20991289212546e-29,1.27380816055078e-27
"ENSMUSG00000020608",14043.9284754779,-1.30230245149784,0.117749290027324,7.62919218156347e-29,1.34629089927377e-27
"ENSMUSG00000004356",2069.07599188655,3.74089401037433,0.343184868641343,8.22333264377768e-29,1.44942305831118e-27
"ENSMUSG00000008845",1786.88313694151,-4.90981935553858,0.449533341086143,8.44884815704067e-29,1.48741573274128e-27
"ENSMUSG00000023953",2733.55305328581,-2.79829960656015,0.255476858525927,8.74664647511829e-29,1.53802927240331e-27
"ENSMUSG00000036882",973.095280481573,-4.33637183474722,0.397427647591313,1.00456934398485e-28,1.76437832192351e-27
"ENSMUSG00000061315",14867.6723017921,1.51821148505561,0.137365236629271,1.05070160516224e-28,1.84323434353315e-27
"ENSMUSG00000035455",7287.39329445244,-1.61854734390485,0.147140953014445,1.10886325184148e-28,1.94298350783351e-27
"ENSMUSG00000021273",1663.3750038272,-2.78591832471692,0.255272015695441,1.17823960550158e-28,2.06212650299333e-27
"ENSMUSG00000027331",5658.02397570424,-1.91296329777063,0.174423145333999,1.21408897191655e-28,2.12238106109393e-27
"ENSMUSG00000037486",7227.45168988583,-1.7153621468917,0.156183491460607,1.29152433334346e-28,2.25510722485198e-27
"ENSMUSG00000036002",1571.71760731097,-6.53686428162395,0.598671739326693,1.33096362487018e-28,2.32125653687931e-27
"ENSMUSG00000044068",1308.09862365454,-3.39244214490137,0.311641208690458,1.44075088842697e-28,2.50979813457716e-27
"ENSMUSG00000061482",39772.3235890157,-1.54992649419832,0.141131429680078,1.47232536304951e-28,2.56181181176761e-27
"ENSMUSG00000038619",3826.93895551159,-1.94072505501735,0.177340380851553,1.55480171603128e-28,2.70216936188953e-27
"ENSMUSG00000022265",3128.02032533681,-2.46356577095419,0.225949418951816,1.5966015684382e-28,2.77158893200161e-27
"ENSMUSG00000025860",6694.8217063411,-1.63785334141853,0.149526307132552,1.9206969526935e-28,3.33032343864824e-27
"ENSMUSG00000064655",600.683026536087,-5.49994948383007,0.511106517147922,1.94591665227344e-28,3.37013801644898e-27
"ENSMUSG00000054808",8904.87420189955,-2.66955781130495,0.245680481476927,2.26629807102388e-28,3.92045931660666e-27
"ENSMUSG00000020289",2002.62995767762,-3.83657637654196,0.354264800515144,2.40172142382718e-28,4.14991888151806e-27
"ENSMUSG00000024789",8316.82612354575,-1.48442644544263,0.135773051527334,2.60330872567036e-28,4.49303999601535e-27
"ENSMUSG00000032518",46751.3240225626,1.21001116529306,0.110560231930199,2.64217508746291e-28,4.55485356590459e-27
"ENSMUSG00000029722",3513.10000467229,-3.89065988514467,0.360931497701385,3.08748483873032e-28,5.3163853699429e-27
"ENSMUSG00000054717",42666.1703556889,-1.85583273753076,0.170685332953473,3.69799427027975e-28,6.36029452315742e-27
"ENSMUSG00000028333",10260.3510684176,-2.23489074788817,0.205994094322408,3.71648461164805e-28,6.38474093984969e-27
"ENSMUSG00000062937",865.297961676382,4.61449816167589,0.428266650819617,4.14663876903466e-28,7.1155368026343e-27
"ENSMUSG00000061130",5296.71607864018,-1.9778431551156,0.182507486990874,4.78899513752487e-28,8.20837065535118e-27
"ENSMUSG00000018398",7337.68902920286,-1.923513604614,0.17744523215686,4.85432097406748e-28,8.31079791535017e-27
"ENSMUSG00000024294",6326.25077126624,1.89383324234236,0.174214451474167,4.89041182329562e-28,8.36299634707678e-27
"ENSMUSG00000029550",3082.73086797949,-2.05030575426788,0.189870681644378,7.17155877218566e-28,1.22499085709336e-26
"ENSMUSG00000020111",3067.02393013017,-2.15113982754512,0.199652282017687,8.40578473632325e-28,1.43417097518366e-26
"ENSMUSG00000005506",10992.2751737252,-2.31141414710327,0.214982723428543,9.7040460026838e-28,1.65378656134779e-26
"ENSMUSG00000028522",8620.07297655562,-1.70837048275078,0.15845555837266,1.03544715110289e-27,1.762621495874e-26
"ENSMUSG00000058655",15580.810418515,1.44195892482149,0.133466377874641,1.22272665383572e-27,2.07905309967123e-26
"ENSMUSG00000034160",9985.24284833897,-1.59336663363026,0.147742171329783,1.3633202830134e-27,2.31547309500648e-26
"ENSMUSG00000050410",1179.71153007655,-3.29814033637403,0.309700165061518,1.49806250620671e-27,2.54142899490454e-26
"ENSMUSG00000019982",10812.5120565708,2.13198445279968,0.198596153958982,1.66288922703055e-27,2.81785167654247e-26
"ENSMUSG00000044934",6008.74426591902,-1.60583632882993,0.149469653917418,1.926283209271e-27,3.26048549106652e-26
"ENSMUSG00000035239",1158.16936769424,-3.27943562007554,0.308468099890603,2.04045052591349e-27,3.44981720287231e-26
"ENSMUSG00000041997",8366.07238522148,-1.56996553977662,0.146186076022205,2.0832621308382e-27,3.51776328187398e-26
"ENSMUSG00000075031",22689.6544308088,-1.85510762281818,0.17317201724973,2.08535099769474e-27,3.51776328187398e-26
"ENSMUSG00000020167",4613.02537605099,-1.83643799529871,0.171603556760267,2.50255695900551e-27,4.21678023036042e-26
"ENSMUSG00000027435",6019.65130930416,2.55544631513162,0.241103757842852,2.80253847601271e-27,4.71692186114923e-26
"ENSMUSG00000031314",10763.3998806453,-1.55079927215473,0.144822296189045,3.0516305495503e-27,5.13038203538698e-26
"ENSMUSG00000028911",6021.79965961226,-1.64761044879045,0.154528136161618,4.34416887291328e-27,7.29517402741533e-26
"ENSMUSG00000096010",4360.9860460676,-2.61356943304545,0.246760995267342,4.37262678439488e-27,7.33471295103721e-26
"ENSMUSG00000045817",6374.92595092881,2.26843293581673,0.21362703048424,4.49342501350056e-27,7.52888238232883e-26
"ENSMUSG00000042496",1297.91866392666,-3.03692490190148,0.287385783212246,4.83408489047119e-27,8.09058893832337e-26
"ENSMUSG00000028212",5666.4495487687,-2.64402357659027,0.250299488549089,5.88074478980354e-27,9.8313145539728e-26
"ENSMUSG00000020120",4754.76313387745,2.05461570080662,0.193571413947618,5.96394904977299e-27,9.95926122640503e-26
"ENSMUSG00000040710",4166.46950116065,1.97114883449936,0.185977607530709,5.99060108231416e-27,9.99259034166125e-26
"ENSMUSG00000028274",4010.72283335914,-2.33947597426658,0.221388516511293,6.64694438281569e-27,1.10750259699839e-25
"ENSMUSG00000020290",24807.0279202382,-1.11359629791298,0.10434496572478,7.00459696169266e-27,1.16579295475039e-25
"ENSMUSG00000035472",2556.57942625989,-2.86114087311495,0.27192626227476,7.59842143700578e-27,1.2632164101677e-25
"ENSMUSG00000031562",794.783453171107,4.01249692289007,0.382659452935955,8.66436913243617e-27,1.43882499197041e-25
"ENSMUSG00000002297",7960.16218341314,-2.7603537392725,0.262418263191786,8.99880827032298e-27,1.49270231852946e-25
"ENSMUSG00000034724",3590.66117763567,2.18807606633103,0.207277296234004,9.35435923519405e-27,1.54995814675041e-25
"ENSMUSG00000040557",1134.05120389849,-3.37705356857974,0.322546687914343,1.04432208559334e-26,1.72845725230853e-25
"ENSMUSG00000027009",45359.5024238542,-1.68799131189408,0.159861768492884,1.42168782469706e-26,2.35042940585852e-25
"ENSMUSG00000003779",6226.34513157561,-2.13424964548186,0.203263842706038,1.52586684029857e-26,2.51987456402846e-25
"ENSMUSG00000038335",2191.10378726263,2.35642607378364,0.224532819133093,1.5527572270091e-26,2.56144891072031e-25
"ENSMUSG00000037533",8982.26364028171,-1.43441428980372,0.135806899575458,1.62244175034931e-26,2.67344733895859e-25
"ENSMUSG00000078193",8438.12150449399,1.58357016057876,0.150109802030798,1.6442805415639e-26,2.70644588809343e-25
"ENSMUSG00000024135",3475.26167200969,-2.13746859754994,0.203734515752431,1.81617915869644e-26,2.98609456609902e-25
"ENSMUSG00000008226",2708.34388737702,-2.99368746422921,0.28682536173855,1.87878445971495e-26,3.08562961486079e-25
"ENSMUSG00000025609",8669.75323986958,-1.91761877286464,0.18276465835182,1.89652316138435e-26,3.1113400303634e-25
"ENSMUSG00000097749",532.213923029963,-8.51438767118904,0.794229272665186,2.08170695285771e-26,3.41139441264685e-25
"ENSMUSG00000024072",2726.66666772479,-2.22726039344031,0.212842368503066,2.1485558360497e-26,3.51708224521776e-25
"ENSMUSG00000025980",9219.64142805428,2.39284802262423,0.228956828620448,2.27279886423591e-26,3.7163871023196e-25
"ENSMUSG00000024608",10062.6022432276,2.20545604232492,0.210838974317326,2.56220833536166e-26,4.18503372413722e-25
"ENSMUSG00000030978",27378.0006427602,-1.25842657289021,0.119601014707122,2.76606232960451e-26,4.51306497471756e-25
"ENSMUSG00000046434",26920.4708077063,1.27439090040487,0.12105358477459,2.81668032977071e-26,4.59063544139159e-25
